name,x,y,plst,dem,at
USC00440243,-78.8275,37.3261,31.94,259.1,29.4
USC00440327,-77.4833,37.75,36.43,67.1,30.6
USC00440735,-82.7711,36.8628,36.28,446.2,29.4
USC00440766,-80.4144,37.2039,29.52,641,28.3
USC00440792,-81.1161,37.0997,28.33,609.6,27.8
USC00440860,-78.0981,38.5458,29.85,179.8,28.3
USC00440982,-82.2928,37.2889,27,577,23.9
USC00440993,-78.2886,37.7092,31.69,68.6,34.4
USC00441209,-81.3358,37.0925,28.58,935.1,25.6
USC00441322,-77.9461,37.0375,32.09,100.6,32.8
USC00441434,-78.11,38.6047,29.6,164.9,28.9
USC00441593,-78.5225,38.0328,34.45,264,29.4
USC00441606,-78.4756,36.7775,31.09,155.4,32.2
USC00441614,-79.4103,36.8225,31.71,198.4,29.4
USC00441692,-80.4033,37.1278,31.93,640.1,28.3
USC00441746,-78.5506,36.6214,31.45,100.6,32.2
USC00441825,-82.4911,37.1453,27.38,542.5,27.2
USC00441986,-78.8531,38.6369,30.35,326.1,28.9
USC00442044,-79.9883,37.8106,28.31,374.9,30
USC00442142,-77.8769,37.6664,31.71,106.7,30
USC00442208,-78.9353,38.4547,35.47,413.9,28.9
USC00442245,-79.3886,36.5869,39.62,125,31.7
USC00442400,-77.2017,37.1122,30.09,4.6,31.1
USC00442635,-75.9744,37.3875,29.65,3,30
USC00442663,-78.5853,38.8025,32.99,282.9,28.9
USC00442790,-77.5597,36.6983,30.15,30.5,31.7
USC00442941,-78.3864,37.3264,31.65,137.2,29.4
USC00443204,-77.4508,38.2875,38.19,4.6,30.6
USC00443213,-78.5906,38.0911,27.17,179.8,30.6
USC00443229,-78.1822,38.9039,35.25,283.5,30
USC00443267,-80.9139,36.6633,33.7,726.9,27.2
USC00443272,-80.9183,36.6542,33.88,719.3,26.1
USC00443310,-79.9542,37.9458,26.33,539.5,27.2
USC00443565,-78.2786,37.1756,28.75,152.4,29.4
USC00443640,-82.0894,37.2822,27.77,356.6,27.2
USC00443713,-76.3367,37.0225,37.25,3,32.2
USC00444044,-76.7683,36.6831,33.19,24.4,32.2
USC00444101,-77.2775,37.2992,38.99,12.2,33.9
USC00444128,-79.8317,37.9969,25.97,681.5,28.3
USC00444414,-78.3011,36.6003,28.03,76.2,33.3
USC00444777,-82.0383,36.9028,34.5,582.8,28.3
USC00444876,-79.4386,37.7767,35.37,334.4,29.4
USC00444909,-77.6928,39.0878,29.59,152.4,33.3
USC00445050,-78.0061,38.0422,29.71,128,32.2
USC00445096,-78.3728,38.6661,27.68,426.7,28.9
USC00445117,-79.2331,37.3817,29.85,224.3,28.3
USC00445150,-78.2503,38.3683,31.99,175.9,30.6
USC00445300,-79.865,36.7056,34.01,231.6,30.6
USC00445690,-79.1303,37.8444,25.81,812.9,25
USC00445700,-78.4494,38.0111,32.47,231,30.6
USC00445851,-77.8883,39.0642,28.49,505.7,27.8
USC00445880,-79.6586,38.3311,21.01,725.4,26.1
USC00446125,-82.3214,37.0156,26.04,807.7,26.1
USC00446147,-76.2289,36.8708,39.39,30.5,30
USC00446161,-76.4414,37.4314,29.11,3,30
USC00446475,-75.8217,37.5831,31.49,9.1,30
USC00446491,-78.2644,37.8142,32.25,125,29.4
USC00446626,-82.9967,36.7381,30.01,448.1,29.4
USC00446656,-77.3925,37.2389,34.81,4.6,31.7
USC00446692,-80.0272,36.7764,26.93,342.3,31.7
USC00446712,-78.1203,38.2322,37.07,158.5,29.4
USC00446955,-80.7842,37.0556,34.16,563.9,28.9
USC00446999,-80.5864,37.2008,25.18,548.6,30
USC00447174,-81.7936,37.0925,29.11,582.2,28.3
USC00447278,-79.9592,37.3617,27.45,362.7,29.4
USC00447506,-81.7711,36.8894,28.99,528.2,31.1
USC00447541,-77.2758,37.5442,32.83,50.3,31.1
USC00447904,-78.2703,38.2456,31.63,155.4,30
USC00447925,-78.8808,36.6953,32.05,100.3,30
USC00447985,-78.2272,38.6553,29.57,228.6,28.3
USC00448022,-80.7131,37.2714,28.95,594.4,30
USC00448046,-78.4442,39.0858,35.16,289.6,30.6
USC00448062,-79.0844,38.1692,34.83,51.5,28.3
USC00448084,-77.4869,38.9764,35.47,87.8,30.6
USC00448129,-77.4042,36.9742,31.41,32,31.1
USC00448170,-80.2514,36.6364,31.37,419.1,29.4
USC00448192,-76.6014,36.7297,34.75,6.7,31.7
USC00448600,-78.9336,37.6364,28.21,219.5,31.1
USC00448737,-77.2664,38.9,35.53,127.4,29.4
USC00448829,-77.04,37.7433,38.15,15.2,33.3
USC00448837,-76.4386,36.5956,28.29,6.1,32.8
USC00448888,-77.7678,38.6811,30.59,152.4,32.2
USC00448894,-76.7769,37.9881,32.91,42.7,32.8
USC00449025,-76.8,37.5658,29.33,6.1,33.3
USC00449151,-76.7039,37.3017,28.81,21.3,32.8
USC00449181,-78.1514,39.1881,31.57,219.5,30
USC00449186,-78.1167,39.1833,30.05,207.3,30
USC00449215,-82.5578,36.9725,30.4,781.5,26.1
USC00449263,-78.4678,38.8969,32.08,205.7,30
USC00449301,-81.0869,36.9617,31.01,749.2,30.6
USC00450008,-123.8292,46.9658,29.76,3,16.7
USC00450456,-121.4819,47.7722,24.99,234.7,22.8
USC00450482,-122.5286,45.7717,37.9,86.6,23.3
USC00450587,-122.5114,48.7178,26.09,4.6,18.3
USC00450668,-120.3006,45.9981,33.39,919,27.2
USC00450844,-117.3544,48.9947,25.56,559.9,28.3
USC00450872,-122.6828,47.5689,28.87,33.5,17.8
USC00450945,-122.0036,47.1694,29.69,208.8,21.1
USC00451233,-121.7561,47.4144,20.64,475.5,16.1
USC00451276,-122.9528,46.72,38.46,56.4,21.7
USC00451350,-120.0006,47.8344,40.11,363.9,30
USC00451395,-117.7408,48.2733,37.37,509,27.2
USC00451400,-119.6483,47.9967,39.12,254.2,29.4
USC00451484,-122.3292,48.9672,33.4,19.5,19.4
USC00451504,-120.9131,47.1889,38.74,579.1,22.8
USC00451630,-117.9019,48.5472,42.47,495.9,31.7
USC00451679,-121.7422,48.5397,27.1,59.4,18.3
USC00451767,-118.9997,47.9544,45.44,524,31.1
USC00451783,-122.6914,48.2072,32.42,15.2,19.4
USC00451992,-121.6036,48.26,28.52,167.6,20
USC00452007,-118.1614,47.6575,42.84,722.1,27.8
USC00452030,-118.0022,46.3153,41.88,474.6,29.4
USC00452157,-121.1431,48.7142,20.13,271.6,19.4
USC00452384,-121.1869,47.2422,26.93,661.4,29.4
USC00452505,-120.54,46.9692,41.93,451.1,24.4
USC00452531,-123.4008,47.0092,27.88,21.3,18.9
USC00452563,-120.3228,47.6983,41.75,313,25
USC00452675,-122.195,47.9753,29.33,18.3,18.9
USC00453184,-121.2633,46.0089,36.87,579.7,32.8
USC00453222,-120.8428,45.8081,46.38,499.9,27.8
USC00453515,-118.2519,47.4828,43.22,658.1,28.9
USC00453730,-120.7736,48.1989,27.89,980.8,18.9
USC00453826,-123.9897,47.2336,27.42,42.7,17.8
USC00453883,-118.8786,46.2447,38.77,112.2,31.7
USC00454154,-119.1011,46.2111,35.97,118.9,33.3
USC00454169,-122.2433,47.4172,38.89,9.1,20
USC00454338,-117.8831,46.8167,47.64,449.9,31.7
USC00454486,-121.9614,47.3767,23.95,163.1,17.8
USC00454679,-118.5658,47.0022,43.03,496.8,31.7
USC00454748,-124.0378,46.3675,22.96,7.6,15.6
USC00454769,-122.9164,46.1506,34.38,3.7,21.7
USC00455133,-120.4275,48.6008,35.14,652.6,28.9
USC00455224,-122.2558,47.1358,34.06,176.5,19.4
USC00455525,-121.9944,47.8453,34.78,36.6,18.9
USC00455688,-120.1678,46.5053,51.66,472.4,29.4
USC00456039,-118.6967,47.3328,44.03,470,30.6
USC00456123,-119.5167,48.4608,44.25,395,28.9
USC00456262,-121.6744,46.6092,28.73,323.1,22.2
USC00456610,-117.5883,46.4672,47.76,589.5,30.6
USC00456747,-119.9061,46.6461,31.41,130.5,28.3
USC00456768,-119.7581,46.2014,45.05,253,31.7
USC00456789,-117.1861,46.7603,45.12,766.6,29.4
USC00456880,-119.8525,47.2236,40.14,392,32.2
USC00456914,-123.73,46.6533,25.73,9.1,15.6
USC00456974,-118.7314,48.6469,37.47,798.6,27.8
USC00457015,-119.2633,46.3119,37.83,113.7,32.2
USC00457059,-118.3714,47.1175,45.55,568.1,29.4
USC00457180,-117.3625,47.2325,42.15,733,29.4
USC00457185,-121.0722,48.7272,25.54,376.7,18.3
USC00457247,-119.0714,46.3953,34.31,181.4,31.7
USC00457342,-120.6669,45.9481,36.99,787.9,28.3
USC00457507,-122.2355,48.4958,30.16,18.3,18.3
USC00457522,-120.4994,46.6722,38.89,341.4,28.3
USC00457544,-123.0639,48.085,27.98,15.2,16.7
USC00457657,-121.5667,48.0667,22.42,449.6,20
USC00457696,-122.2178,45.6219,28.11,132.6,23.3
USC00457941,-117.6267,47.6811,45.56,729.1,28.9
USC00458059,-120.7264,48.3508,29.29,383.1,23.9
USC00458207,-120.0103,46.3236,45.93,227.7,29.4
USC00458278,-122.4122,47.2472,36.18,7.6,20
USC00458773,-122.6511,45.6778,38.95,64,23.3
USC00458959,-120.4203,46.4353,43.81,256.3,33.3
USC00459012,-120.08,47.6497,44.89,812,23.3
USC00459074,-120.31,47.4289,42.13,190.8,27.2
USC00459200,-118.4628,46.0436,40.07,192.6,31.7
USC00459238,-118.7239,47.7681,40.37,689.5,26.1
USC00459376,-120.1886,48.4742,41.17,533.1,30.6
USC00459455,-120.6008,46.5742,41.66,353.6,30
USC00460102,-80.6592,37.7272,31.15,469.4,30.6
USC00460202,-81.1178,38.1211,29.16,395,27.8
USC00460509,-79.7714,38.5311,25.33,922,23.9
USC00460527,-79.3683,39.2728,20.99,735.2,24.4
USC00460580,-81.1939,37.7647,30.77,710.2,24.4
USC00460633,-79.9331,39.0231,27.75,539.2,26.7
USC00460925,-81.2264,37.2556,28.43,874.8,27.2
USC00461215,-80.1336,38.1872,23.31,655.3,26.7
USC00461220,-80.22,38.9803,31.41,443.5,27.8
USC00461290,-80.4067,39.6467,24.33,378,31.7
USC00461324,-78.3158,39.5064,29.17,289.6,29.4
USC00461397,-79.4406,39.0483,27.47,991.8,24.4
USC00461579,-81.7186,38.3139,32.45,279.8,29.4
USC00461677,-80.3522,39.2683,33.87,301.8,28.3
USC00462211,-79.4322,39.0981,22.75,1132.3,23.3
USC00462522,-82.4047,37.9497,27.28,365.8,27.2
USC00462622,-82.3828,38.1436,27.03,201.8,28.3
USC00462920,-80.1333,39.4667,33.25,396.2,27.8
USC00463251,-79.8186,38.2894,23.18,890.3,25.6
USC00463361,-80.7672,38.665,25.93,258.5,28.9
USC00463464,-79.7172,38.8072,23.95,865.6,23.9
USC00463544,-80.8317,38.9339,26.65,220.4,29.4
USC00463648,-81.0844,38.91,27.69,217.3,29.4
USC00463798,-80.3822,38.6194,24.45,484.6,26.1
USC00463846,-82.1114,38.2794,33.44,207.3,30.6
USC00463940,-81.0486,39.2189,27.99,250.9,31.7
USC00464200,-82.1836,38.6844,32.03,173.7,29.4
USC00464397,-82.5267,38.4014,35.31,158.5,30
USC00464840,-79.005,39.4206,22.31,274.3,32.8
USC00464971,-80.0856,38.6311,23.25,981.5,25
USC00465224,-80.4042,37.8567,29.83,701,27.8
USC00465353,-81.9844,37.8661,30.35,204.8,30.6
USC00465365,-81.37,38.1936,26.57,189,28.3
USC00465453,-78.7981,38.9453,30.01,515.1,28.3
USC00465563,-81.8464,38.1025,29.88,216.4,30
USC00465626,-80.4647,39.5436,25.97,335.3,30
USC00465672,-80.0914,38.2175,26.72,655.3,23.9
USC00465706,-77.9669,39.4658,38.88,164.6,31.1
USC00465875,-80.68,37.9892,21.57,975.4,25.6
USC00465963,-80.8572,39.47,26.11,223.7,28.3
USC00466212,-79.9697,39.6203,31.33,251.5,27.8
USC00466248,-80.755,39.9056,29.93,189,29.4
USC00466284,-80.8483,38.1878,26.01,594.4,28.3
USC00466325,-81.3272,37.5783,24.41,476.7,29.4
USC00466442,-80.6275,40.5261,27.65,205.7,27.2
USC00466591,-81.1508,37.9714,27.07,621.8,26.7
USC00466600,-81.6214,37.6761,27.11,402.3,28.3
USC00466912,-82.2986,38.4197,32.6,174.7,29.4
USC00466952,-79.1361,38.9989,33.45,295,31.1
USC00466982,-80.0411,39.1461,29.05,396.2,27.8
USC00466989,-80.1958,38.6789,24.52,877.8,23.9
USC00467018,-80.7014,40.1478,28.95,195.1,28.3
USC00467372,-81.8203,37.5972,29.39,426.7,31.1
USC00467513,-80.5206,38.2061,23.73,941.8,26.1
USC00467552,-81.7119,38.8172,25.67,179.8,30.6
USC00467730,-78.7728,39.3389,34.48,219.5,30.6
USC00467852,-81.8339,38.3833,36.12,196.9,28.3
USC00467918,-81.5658,38.9817,26.25,195.1,30.6
USC00468308,-79.995,38.3989,21.3,1478.3,21.1
USC00468351,-81.9808,38.7506,31.11,175.6,28.3
USC00468384,-81.3583,38.8008,28.63,293.8,28.9
USC00468522,-80.4744,39.0044,24.65,326.1,28.3
USC00468614,-80.8939,38.22,24.93,538.9,25.6
USC00468662,-80.6969,38.6611,26.05,254.5,28.9
USC00468777,-79.5469,39.4467,20.63,801.6,25.6
USC00468986,-80.03,39.3133,26.27,376.4,26.7
USC00469049,-79.2833,38.7833,29.03,469.4,28.9
USC00469281,-78.5811,39.1139,31.03,292.6,31.1
USC00469333,-80.4086,38.4739,25.01,461.5,27.8
USC00469336,-80.4169,38.5358,24.33,563.9,27.8
USC00469436,-80.4725,39.0439,26.29,311.8,29.4
USC00469458,-80.7686,39.2906,28.07,240.8,28.9
USC00469482,-80.7283,40.0567,32.53,196.6,28.9
USC00469522,-80.3083,37.7886,30.25,585.5,28.9
USC00469610,-82.2761,37.6731,31.84,231.6,31.1
USC00469683,-81.9153,38.5278,33.34,186.2,31.1
USC00470045,-89.0644,42.6475,23.32,226.2,28.3
USC00470124,-91.9194,44.3272,27.04,204.2,29.4
USC00470175,-92.3631,45.3011,27.07,326.1,27.8
USC00470265,-88.4378,44.2769,33.21,241.4,28.9
USC00470273,-89.4286,43.0411,26.24,263.7,28.3
USC00470347,-90.9161,46.5522,23.33,251.8,26.7
USC00470382,-91.1358,44.6825,30.61,292.6,28.3
USC00470486,-92.3906,44.9633,27.02,335.3,27.8
USC00470516,-89.7269,43.4583,28.22,250.9,28.3
USC00470645,-88.8478,43.4447,26.43,256,27.8
USC00470652,-87.8547,43.5136,28.07,210.9,27.8
USC00470696,-89.0311,42.5039,31.45,237.7,28.3
USC00470742,-88.9411,43.99,26.32,233.5,29.4
USC00470773,-90.9592,45.5556,24.74,367.3,27.8
USC00470885,-91.2653,44.3125,27.04,261.2,28.3
USC00470904,-91.4864,45.0908,29.56,301.8,27.8
USC00471062,-88.1775,43.0519,27.3,251.2,27.8
USC00471064,-88.0803,44.1614,28.6,246.9,28.3
USC00471078,-89.3867,42.6333,23.91,240.8,28.3
USC00471131,-91.5919,46.5378,21.38,304.8,26.7
USC00471205,-88.2544,42.6508,26.99,228.9,27.8
USC00471249,-90.5217,46.0544,22.11,474.6,28.9
USC00471416,-89.4819,43.0597,30.49,277.4,27.2
USC00471568,-88.1469,44.0328,27.67,256,28.3
USC00471604,-90.9808,46.1694,22.06,456.6,26.7
USC00471605,-87.7089,43.7186,25.04,185,27.2
USC00471667,-88.8753,42.5492,25.41,292.6,27.8
USC00471676,-88.7483,44.6228,30.48,244.4,28.3
USC00471847,-91.4594,45.8003,21.92,396.2,27.2
USC00471923,-92.0225,45.5331,22.89,378,27.8
USC00471978,-92.3736,46.0086,25.3,289.6,29.4
USC00472055,-87.812,44.3514,25.01,247.2,27.8
USC00472165,-91.5511,44.1331,26.75,208.8,28.3
USC00472173,-90.1161,42.9608,30.26,338.3,27.8
USC00472279,-91.9794,44.6197,25.85,214.9,30
USC00472556,-92.4586,44.7303,27.1,313.9,26.7
USC00472626,-87.1536,45.1708,20.55,223.4,26.7
USC00472839,-88.4533,43.7953,24.38,231.6,27.8
USC00472842,-88.4669,43.7667,30.06,242.3,30
USC00472869,-88.8589,42.905,25.55,243.8,28.9
USC00472889,-92.2875,46.4856,24.14,284.1,26.7
USC00472973,-89.8308,43.975,28.93,288,28.9
USC00473022,-90.8486,43.3144,27.05,210,28.3
USC00473038,-91.2294,43.5706,25.74,194.8,28.9
USC00473058,-88.1222,43.2389,27.19,259.1,28.9
USC00473186,-91.8047,46.245,21.87,317,28.9
USC00473198,-87.9553,43.3081,31.85,225.9,32.8
USC00473268,-88.1119,44.4983,28.82,207.9,28.3
USC00473332,-90.4372,46.4858,24.83,355.1,25.6
USC00473391,-88.0297,42.9375,27.36,218.8,29.4
USC00473453,-88.4114,43.3311,25.69,298.7,27.8
USC00473511,-91.5075,46.0003,25.13,365.8,27.8
USC00473654,-90.3339,43.6542,29.09,286.5,27.2
USC00473698,-91.1269,45.2236,25.17,322.2,27.2
USC00473756,-88.6325,43.4406,27.31,268.2,27.8
USC00473800,-90.1956,46.4625,24.35,440.1,27.2
USC00473820,-88.6006,43.34,26.33,263.3,28.9
USC00474080,-90.7483,45.3497,21.44,385.6,27.8
USC00474108,-88.8042,42.9944,26.51,239.9,29.4
USC00474174,-87.8156,42.5608,28.15,182.9,28.9
USC00474195,-87.505,44.4628,21.85,180.7,27.8
USC00474373,-91.1914,43.8225,25.86,398.4,26.7
USC00474391,-91.1236,45.465,26.34,344.4,28.3
USC00474424,-90.1078,43.6392,25.35,347.5,27.2
USC00474482,-88.8967,43.0803,27.04,249,28.9
USC00474546,-90.7889,42.8278,27.58,317,27.8
USC00474790,-89.5311,43.3217,25.85,251.2,28.3
USC00474894,-92.4853,45.5733,19.73,371.9,26.1
USC00474937,-91.0986,43.2117,24.56,192.9,28.9
USC00474953,-90.7653,46.7781,23.53,201.2,25
USC00475017,-87.6522,44.0869,29.14,178,26.7
USC00475091,-87.6236,45.0983,27.06,179.5,27.8
USC00475096,-88.9989,43.7028,25.12,262.4,27.8
USC00475120,-90.1333,44.6411,28.18,377,27.2
USC00475164,-90.3483,44.1747,26.92,298.1,27.8
USC00475178,-90.0597,43.79,29.16,263.7,27.2
USC00475189,-89.8192,43.1708,28.42,232.3,27.8
USC00475255,-90.3439,45.1308,28.97,448.1,27.2
USC00475286,-90.6417,46.3689,23.18,396.2,26.7
USC00475335,-91.9364,44.8742,29.84,237.7,27.8
USC00475352,-90.0722,46.1683,22.88,487.7,23.9
USC00475364,-89.6617,45.1786,26.95,381,19.4
USC00475474,-88.0294,43.0719,30.62,221.3,29.4
USC00475499,-88.0306,43.1086,31.45,223.7,27.2
USC00475516,-89.7322,45.8864,24.86,488,25.6
USC00475563,-91.6719,44.5647,30.02,253,29.4
USC00475573,-89.6681,42.5994,29.56,301.8,30
USC00475786,-90.0814,44.0261,28.35,281,27.8
USC00475808,-90.535,44.5378,23.71,329.2,27.8
USC00475932,-88.7189,44.3589,27.05,243.8,27.8
USC00476200,-88.5036,43.1003,26.17,260.9,28.3
USC00476330,-88.5581,44.0206,31.87,228.6,28.9
USC00476357,-90.5545,44.98,24.23,390.1,27.8
USC00476380,-88.0903,42.5806,23.47,236.2,27.8
USC00476398,-90.4506,45.9336,27.2,464.8,28.3
USC00476413,-92.1186,46.5372,24.65,335.3,28.3
USC00476420,-88.3325,42.5319,25.15,256,27.8
USC00476510,-87.7355,45.0281,24.76,182.9,27.2
USC00476646,-90.4656,42.7489,30.25,301.8,28.3
USC00476678,-87.9714,43.73,26.51,254.2,28.3
USC00476718,-89.4342,43.5278,28.88,236.2,28.9
USC00476764,-87.8636,43.3944,28,181.1,29.4
USC00476827,-91.135,43.0514,34.09,200.6,28.3
USC00476859,-90.3017,45.5447,25.45,469.4,25.6
USC00476922,-87.7861,42.7022,29.27,181.4,28.9
USC00477052,-90.0003,43.5231,30.78,282.2,28.9
USC00477092,-89.8772,46.1222,24.38,491.3,26.7
USC00477113,-89.4508,45.5986,24.53,479.1,28.3
USC00477132,-91.7719,45.4164,27.24,336.2,28.9
USC00477158,-90.3889,43.3314,30.53,221.9,28.3
USC00477174,-91.8875,45.2142,26.05,329.2,28.3
USC00477226,-92.6122,44.8544,31.48,286.5,29.4
USC00477464,-92.6467,45.4117,27.78,228.6,32.2
USC00477480,-89.4894,45.9156,23.3,500.8,25.6
USC00477576,-89.735,43.2619,27.86,227.1,28.3
USC00477581,-87.9403,43.375,31.13,230.1,27.2
USC00477708,-88.6183,44.7631,27.98,245.7,28.9
USC00477796,-88.2978,43.3339,26.04,313.6,27.8
USC00477869,-90.7758,43.3942,27.41,216.4,28.9
USC00477892,-91.8317,46.3575,25.57,344.4,28.9
USC00477964,-87.8494,42.9011,29.29,198.1,28.9
USC00477997,-90.8164,43.9364,31.09,238.4,28.9
USC00478027,-91.8761,45.8236,28.93,335.3,29.4
USC00478110,-90.9269,44.9528,31.27,329.2,27.2
USC00478171,-89.5856,44.5114,30.03,328.9,27.8
USC00478229,-89.2133,42.9108,26.49,256,27.8
USC00478349,-92.0719,46.7269,27.95,185,21.1
USC00478589,-91.4378,43.9994,26.39,201.2,28.9
USC00478672,-87.5678,44.1431,28.15,179.5,25.6
USC00478723,-88.0336,42.6903,28.14,222.5,28.3
USC00478750,-90.4122,46.3678,24.51,456.3,26.1
USC00478827,-90.8761,43.5594,28.92,382.5,27.2
USC00478910,-88.9844,43.1878,27.7,245.1,28.3
USC00478919,-88.7364,43.1742,26.8,251.5,27.8
USC00478937,-88.2492,43.0064,29.2,253,27.8
USC00478951,-89.0592,44.3547,33.86,255.1,28.9
USC00479046,-88.0017,43.0175,31.06,220.4,30
USC00479052,-88.1939,43.4106,23.51,299,27.8
USC00479190,-88.7247,42.8508,25.57,266.7,28.3
USC00479236,-89.8489,45.7081,24.25,467,26.7
USC00479304,-90.9947,45.7992,26,413,27.8
USC00479319,-89.7667,43.6089,28.28,254.5,28.3
USC00479335,-89.8056,44.3881,33.78,314.9,28.9
USC00480140,-111.0339,43.7728,30.32,1962,24.4
USC00480484,-107.6578,41.0383,38.99,1926,28.3
USC00480540,-108.035,44.38,36.93,1169.5,33.9
USC00480552,-106.3567,42.6233,40.47,1841.6,29.4
USC00480603,-110.9069,42.8731,30.55,1934,25.6
USC00480680,-107.0089,44.6828,37.87,1282.6,30.6
USC00480740,-106.7319,44.1242,47,1516.4,30.6
USC00480778,-107.7375,43.6561,47.64,1717.5,32.8
USC00480951,-109.6903,42.7158,39.14,2115.3,26.1
USC00481000,-108.1633,43.4053,36.09,1485.9,33.3
USC00481165,-106.6992,44.3547,41.95,1414,28.3
USC00481284,-109.2756,43.3656,42.74,1865.4,28.3
USC00481569,-106.2925,42.8614,36.25,1554.5,33.3
USC00481676,-104.8056,41.1522,41.11,1871.5,31.1
USC00481730,-104.8222,41.7594,47.21,1616.7,32.8
USC00481775,-109.1375,44.9367,30.81,1246.6,27.8
USC00481816,-106.4472,44.5781,42.19,1217.7,30
USC00481905,-104.1533,44.8711,38.73,1060.7,31.1
USC00482054,-109.9958,42.9589,46.39,2239.4,25
USC00482135,-109.6436,44.8675,33.34,1983.9,25.6
USC00482242,-110.1272,42.9283,33.19,2235.7,25.6
USC00482375,-110.1631,43.4136,29.06,2487.2,22.2
USC00482399,-107.2664,44.8736,40.22,1197.9,29.4
USC00482415,-108.5928,44.8919,40.11,1251.2,32.8
USC00482466,-104.7147,44.5833,38.61,1177.1,31.1
USC00482580,-105.1175,44.0992,46.37,1313.7,32.8
USC00482685,-105.3603,42.7467,46.43,1484.4,33.3
USC00482715,-109.6553,43.5397,33.63,2119.9,25
USC00482725,-104.9614,43.4117,38.91,1345.7,35
USC00482995,-106.4136,41.6878,32.06,2214.4,26.7
USC00483031,-108.3906,44.4972,33.97,1355.8,28.9
USC00483100,-110.9508,41.265,39.08,2080.3,22.8
USC00483582,-110.7706,41.8369,36.55,2066.5,30
USC00483855,-105.4919,44.2644,40.01,1414.3,31.7
USC00483936,-104.9153,42.5283,37.97,1444.4,33.3
USC00483950,-105.7878,42.8267,41.91,1508.2,31.1
USC00484065,-109.4703,41.5167,42.01,1869.3,30.6
USC00484080,-108.0411,44.4908,44.07,1176.5,33.3
USC00484243,-104.6992,42.4256,37.11,1582.2,31.7
USC00484442,-105.1667,41.15,45.59,2039.1,30.6
USC00484760,-104.6028,44.6856,37.49,1145.4,31.7
USC00484910,-110.7614,43.4864,37.04,1892.8,25.6
USC00484925,-107.8292,42.4942,39.17,1926.9,29.4
USC00485055,-106.6375,43.7144,43.53,1420.4,33.3
USC00485105,-110.5328,41.8172,34.89,2115.9,25.6
USC00485252,-110.195,42.2644,35.16,2011.1,27.2
USC00485374,-104.6036,43.1828,45.79,1281.4,35.6
USC00485392,-108.7406,42.8447,42.15,1621.5,30.6
USC00485506,-106.2889,44.85,45.23,1268,32.8
USC00485612,-104.39,42.1297,38.19,1267.4,33.9
USC00485770,-108.4042,44.8375,41.73,1169.5,28.3
USC00485833,-104.0669,42.9367,49.07,1260.7,33.9
USC00486120,-106.2061,41.8969,40.48,2022.3,29.4
USC00486195,-106.2772,43.4131,46.89,1481.3,33.9
USC00486428,-110.7169,43.6536,32.42,1964.1,25
USC00486440,-110.5889,43.8567,24.38,2072,26.1
USC00486845,-110.8328,44.4569,34.98,2243.3,27.2
USC00486852,-104.5561,42.2058,40.03,1295.4,33.3
USC00487105,-106.8528,42.4717,40.2,1803.8,30.6
USC00487200,-104.4936,41.6264,35.33,1518.5,32.8
USC00487260,-109.8581,42.8744,35.72,2199.7,25.6
USC00487375,-106.9894,43.0353,37.59,1744.1,32.2
USC00487388,-108.7592,44.7764,32.92,1332.6,26.7
USC00487528,-107.2294,41.7983,37.61,2058.9,28.3
USC00487555,-104.2881,43.245,48.05,1185.7,33.3
USC00487760,-108.3742,43.0308,45.53,1510.3,32.2
USC00487836,-106.0369,41.9167,37.11,2026.3,28.9
USC00487847,-109.2394,41.5778,42.12,1911.1,28.3
USC00487885,-105.0472,44.9917,32.17,1191.8,29.4
USC00488124,-107.7817,44.5347,45.79,1283.5,32.2
USC00488160,-106.8383,44.8406,46.55,1143,32.8
USC00488192,-106.105,42.3703,41.35,2151,26.7
USC00488209,-108.1097,43.2372,53.29,1474.3,32.8
USC00488385,-108.8,42.4667,40.36,2389.6,24.4
USC00488626,-106.9061,44.5767,28.64,1575.2,26.1
USC00488705,-104.3567,44.4122,37.03,1431,31.7
USC00488808,-105.375,41.7644,37.07,1855,30
USC00488852,-107.3819,44.0647,46.69,1447.2,32.2
USC00488858,-107.3653,43.8111,52.33,1444.1,32.2
USC00488875,-108.2036,43.6483,50.13,1317,34.4
USC00488884,-108.1431,43.7533,31.09,1305.2,32.8
USC00488888,-108.6964,43.7231,37.01,1679.4,28.9
USC00488997,-104.1564,42.4881,40.23,1481.3,32.8
USC00489205,-104.6114,44.0928,45.63,1316.7,32.8
USC00489208,-104.3542,44.1619,37.39,1594.1,29.4
USC00489459,-107.9786,41.6717,36.15,2054.4,26.7
USC00489580,-105.3053,44.6406,48.17,1074.4,32.8
USC00489615,-104.9492,42.1106,38.39,1413.7,34.4
USC00489770,-107.9686,44.0108,42.45,1237.5,34.4
